season,round,circuit_id,country,lat,long,date,driver,nationality,constructor,podium,fastest_lap,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,grid,fastest_time,stage,q_delta,driver_age
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,ricciardo,Australian,red_bull,6,106.305,84,0,8,178,0,4,5,101.444,q3,1.2070000000000078,26
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,hulkenberg,German,force_india,7,107.064,52,0,10,120,0,5,7,101.686,q3,1.4490000000000125,28
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,massa,Brazilian,williams,8,106.984,117,0,6,253,0,3,8,101.759,q3,1.5220000000000056,34
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,grosjean,French,lotus_f1,9,105.859,49,0,11,76,0,6,15,102.585,q1,2.347999999999999,29
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,kvyat,Russian,red_bull,10,106.882,94,0,7,178,0,4,9,101.933,q3,1.6960000000000122,21
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,sainz,Spanish,toro_rosso,11,106.998,18,0,15,67,0,7,10,102.708,q3,2.471000000000004,21
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,button,British,mclaren,12,107.509,16,0,16,27,0,9,12,102.668,q2,2.431000000000012,35
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,bottas,Finnish,williams,13,106.464,136,0,4,253,0,3,6,101.656,q3,1.4190000000000111,26
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,ericsson,Swedish,sauber,14,106.517,9,0,18,36,0,8,18,103.838,q1,3.600999999999999,25
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,nasr,Brazilian,sauber,15,106.424,27,0,13,36,0,8,14,103.614,q2,3.377000000000009,23
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,max_verstappen,Dutch,toro_rosso,16,105.746,49,0,12,67,0,7,11,102.521,q2,2.284000000000006,18
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,alonso,Spanish,mclaren,17,104.796,11,0,17,27,0,9,17,103.187,q1,2.950000000000003,34
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,stevens,British,manor,18,109.61,0,0,21,0,0,10,19,106.297,q1,6.060000000000002,24
2015,19,yas_marina,UAE,24.4672,54.6031,2015-11-29 13:00:00,merhi,Spanish,manor,19,111.213,0,0,19,0,0,10,20,107.434,q1,7.197000000000003,24
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,rosberg,German,mercedes,1,90.557,0,0,0,0,0,0,2,84.197,q3,0.3599999999999994,30
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,hamilton,British,mercedes,2,90.646,0,0,0,0,0,0,1,83.837,q3,0.0,31
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,vettel,German,ferrari,3,89.951,0,0,0,0,0,0,3,84.675,q3,0.8379999999999939,28
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,ricciardo,Australian,red_bull,4,88.997,0,0,0,0,0,0,8,85.589,q3,1.7519999999999951,26
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,massa,Brazilian,williams,5,92.288,0,0,0,0,0,0,6,85.458,q3,1.6209999999999951,34
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,grosjean,French,haas,6,92.862,0,0,0,0,0,0,19,88.322,q1,4.484999999999999,29
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,hulkenberg,German,force_india,7,92.833,0,0,0,0,0,0,10,85.865,q2,2.027999999999992,28
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,bottas,Finnish,williams,8,92.725,0,0,0,0,0,0,11,85.961,q2,2.1239999999999952,26
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,sainz,Spanish,toro_rosso,9,91.671,0,0,0,0,0,0,7,85.582,q3,1.7449999999999903,21
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,max_verstappen,Dutch,toro_rosso,10,91.516,0,0,0,0,0,0,5,85.434,q3,1.5969999999999942,18
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,jolyon_palmer,British,renault,11,92.955,0,0,0,0,0,0,14,87.601,q2,3.763999999999996,25
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,kevin_magnussen,Danish,renault,12,92.452,0,0,0,0,0,0,15,87.742,q2,3.905000000000001,23
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,perez,Mexican,force_india,13,92.78,0,0,0,0,0,0,9,85.753,q2,1.9159999999999968,26
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,button,British,mclaren,14,91.684,0,0,0,0,0,0,13,86.304,q2,2.4669999999999987,36
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,nasr,Brazilian,sauber,15,92.711,0,0,0,0,0,0,17,87.958,q1,4.120999999999995,23
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,wehrlein,German,manor,16,92.673,0,0,0,0,0,0,22,89.642,q1,5.804999999999993,21
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,ericsson,Swedish,sauber,17,93.892,0,0,0,0,0,0,16,87.435,q1,3.597999999999999,25
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,raikkonen,Finnish,ferrari,18,90.701,0,0,0,0,0,0,4,85.033,q3,1.195999999999998,36
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,haryanto,Indonesian,manor,19,93.847,0,0,0,0,0,0,21,89.627,q1,5.789999999999992,23
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,gutierrez,Mexican,haas,20,92.998,0,0,0,0,0,0,20,89.606,q1,5.768999999999991,24
2016,1,albert_park,Australia,-37.8497,144.968,2016-03-20 05:00:00,alonso,Spanish,mclaren,21,92.553,0,0,0,0,0,0,12,86.125,q2,2.2879999999999967,34
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,rosberg,German,mercedes,1,94.482,25,1,1,43,1,1,2,89.57,q3,0.0769999999999981,30
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,raikkonen,Finnish,ferrari,2,95.158,0,0,18,15,0,2,4,90.244,q3,0.7510000000000048,36
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,hamilton,British,mercedes,3,94.677,18,0,2,43,1,1,1,89.493,q3,0.0,31
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,ricciardo,Australian,red_bull,4,96.064,12,0,4,12,0,4,5,90.854,q3,1.3610000000000042,26
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,grosjean,French,haas,5,96.095,8,0,6,8,0,5,9,91.756,q2,2.263000000000005,29
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,max_verstappen,Dutch,toro_rosso,6,95.504,1,0,10,3,0,7,10,91.772,q2,2.2790000000000106,18
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,kvyat,Russian,red_bull,7,95.678,0,0,22,12,0,4,15,92.241,q2,2.7480000000000047,21
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,massa,Brazilian,williams,8,97.56,10,0,5,14,0,3,7,91.155,q3,1.662000000000006,34
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,bottas,Finnish,williams,9,97.077,4,0,8,14,0,3,6,91.153,q3,1.6600000000000108,26
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,vandoorne,Belgian,mclaren,10,96.121,0,0,0,0,0,9,12,91.934,q2,2.4410000000000025,24
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,kevin_magnussen,Danish,renault,11,96.73,0,0,12,0,0,8,19,93.181,q1,3.6880000000000015,23
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,ericsson,Swedish,sauber,12,98.003,0,0,17,0,0,10,17,92.84,q1,3.3470000000000084,25
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,wehrlein,German,manor,13,95.448,0,0,16,0,0,11,16,92.806,q1,3.3130000000000024,21
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,nasr,Brazilian,sauber,14,95.36,0,0,15,0,0,10,22,94.388,q1,4.89500000000001,23
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,hulkenberg,German,force_india,15,95.188,6,0,7,6,0,6,8,91.62,q3,2.127000000000009,28
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,perez,Mexican,force_india,16,96.067,0,0,13,6,0,6,18,92.911,q1,3.4180000000000064,26
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,haryanto,Indonesian,manor,17,96.685,0,0,19,0,0,11,21,94.19,q1,4.697000000000003,23
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,sainz,Spanish,toro_rosso,18,98.408,2,0,9,3,0,7,11,91.816,q2,2.3230000000000075,21
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,gutierrez,Mexican,haas,19,99.341,0,0,20,8,0,5,13,91.945,q2,2.451999999999998,24
2016,2,bahrain,Bahrain,26.0325,50.5106,2016-04-03 15:00:00,button,British,mclaren,20,99.427,0,0,14,0,0,9,14,91.998,q2,2.5050000000000097,36
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,rosberg,German,mercedes,1,100.418,50,2,1,83,2,1,1,95.402,q3,0.0,30
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,vettel,German,ferrari,2,100.61,15,0,6,33,0,2,4,96.246,q3,5.135999999999996,28
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,kvyat,Russian,red_bull,3,101.546,6,0,10,30,0,3,6,96.399,q3,5.2890000000000015,21
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,ricciardo,Australian,red_bull,4,101.015,24,0,3,30,0,3,2,95.917,q3,0.5150000000000006,26
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,raikkonen,Finnish,ferrari,5,100.593,18,0,4,33,0,2,3,95.972,q3,0.0,36
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,massa,Brazilian,williams,6,101.815,14,0,7,20,0,4,11,97.347,q2,1.9449999999999927,34
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,max_verstappen,Dutch,toro_rosso,8,100.399,9,0,8,11,0,6,9,97.194,q3,6.084000000000003,18
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,sainz,Spanish,toro_rosso,9,101.485,2,0,12,11,0,6,8,96.881,q3,5.771000000000001,21
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,bottas,Finnish,williams,10,101.558,6,0,11,20,0,4,5,96.296,q3,5.186000000000007,26
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,perez,Mexican,force_india,11,101.846,0,0,17,6,0,7,7,96.865,q3,5.754999999999996,26
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,alonso,Spanish,mclaren,12,102.226,0,0,23,1,0,8,12,98.826,q2,3.4239999999999924,34
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,button,British,mclaren,13,100.298,0,0,20,1,0,8,13,99.093,q2,3.6910000000000025,36
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,gutierrez,Mexican,haas,14,100.368,0,0,22,18,0,5,18,98.77,q1,3.367999999999995,24
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,hulkenberg,German,force_india,15,99.824,6,0,9,6,0,7,10,97.333,q2,1.9309999999999972,28
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,ericsson,Swedish,sauber,16,103.269,0,0,16,0,0,10,15,100.742,q2,5.340000000000003,25
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,kevin_magnussen,Danish,renault,17,102.311,0,0,14,0,0,9,17,98.673,q1,3.271000000000001,23
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,grosjean,French,haas,19,99.923,18,0,5,18,0,5,14,99.83,q2,4.427999999999997,30
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,nasr,Brazilian,sauber,20,100.582,0,0,19,0,0,10,16,102.43,q2,7.028000000000006,23
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,haryanto,Indonesian,manor,21,102.009,0,0,21,0,0,11,20,100.264,q1,4.861999999999995,23
2016,3,shanghai,China,31.3389,121.22,2016-04-17 06:00:00,jolyon_palmer,British,renault,22,102.232,0,0,15,0,0,9,19,99.528,q1,4.126000000000005,25
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,rosberg,German,mercedes,1,99.094,75,3,1,114,3,1,1,95.417,q3,0.0,30
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,hamilton,British,mercedes,2,100.266,39,0,2,114,3,1,10,95.82,q2,0.4029999999999916,31
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,raikkonen,Finnish,ferrari,3,100.101,28,0,5,61,0,2,4,96.663,q3,1.2459999999999951,36
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,bottas,Finnish,williams,4,101.159,7,0,10,29,0,4,3,96.536,q3,1.1189999999999998,26
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,massa,Brazilian,williams,5,99.743,22,0,6,29,0,4,5,97.016,q3,1.5990000000000038,35
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,alonso,Spanish,mclaren,6,100.347,0,0,18,1,0,8,14,97.807,q2,2.390000000000001,34
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,kevin_magnussen,Danish,renault,7,101.832,0,0,14,0,0,9,17,98.914,q1,3.497,23
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,grosjean,French,haas,8,102.026,18,0,8,18,0,5,15,98.055,q2,2.638000000000005,30
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,perez,Mexican,force_india,9,101.897,0,0,15,6,0,7,7,97.212,q3,1.7950000000000017,26
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,button,British,mclaren,10,101.72,0,0,19,1,0,8,12,97.701,q2,2.283999999999992,36
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,ricciardo,Australian,red_bull,11,101.179,36,0,3,57,0,3,6,97.125,q3,1.7079999999999984,26
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,sainz,Spanish,toro_rosso,12,102.205,4,0,12,17,0,6,11,97.652,q2,2.2349999999999994,21
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,jolyon_palmer,British,renault,13,102.66,0,0,16,0,0,9,18,99.009,q1,3.5919999999999987,25
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,ericsson,Swedish,sauber,14,102.05,0,0,17,0,0,10,22,99.519,q1,4.102000000000004,25
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,kvyat,Russian,red_bull,15,102.344,21,0,7,57,0,3,8,97.459,q3,2.0420000000000016,22
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,nasr,Brazilian,sauber,16,102.253,0,0,21,0,0,10,19,99.018,q1,3.600999999999999,23
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,gutierrez,Mexican,haas,17,102.378,0,0,22,18,0,5,16,98.115,q2,2.6979999999999933,24
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,wehrlein,German,manor,18,101.907,0,0,20,0,0,11,20,99.399,q1,3.9819999999999993,21
2016,4,sochi,Russia,43.4057,39.9578,2016-05-01 12:00:00,max_verstappen,Dutch,toro_rosso,19,102.029,13,0,9,17,0,6,9,97.583,q3,2.165999999999997,18
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,max_verstappen,Dutch,red_bull,1,88.816,13,0,10,57,0,3,4,83.087,q3,1.0870000000000033,18
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,raikkonen,Finnish,ferrari,2,88.538,43,0,3,76,0,2,5,83.113,q3,1.1129999999999995,36
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,vettel,German,ferrari,3,87.974,33,0,5,76,0,2,6,83.334,q3,1.3340000000000032,28
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,ricciardo,Australian,red_bull,4,88.209,36,0,4,57,0,3,3,82.68,q3,0.6800000000000068,26
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,bottas,Finnish,williams,5,89.081,19,0,9,51,0,4,7,83.522,q3,1.5220000000000056,26
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,sainz,Spanish,toro_rosso,6,89.663,4,0,14,17,0,6,8,83.643,q3,1.643000000000001,21
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,perez,Mexican,force_india,7,89.801,2,0,15,8,0,8,9,83.782,q3,1.7819999999999965,26
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,massa,Brazilian,williams,8,89.238,32,0,6,51,0,4,18,84.941,q1,2.9410000000000025,35
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,button,British,mclaren,9,90.26,1,0,16,10,0,7,12,84.348,q2,2.347999999999999,36
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,kvyat,Russian,toro_rosso,10,86.948,21,0,8,17,0,6,13,84.445,q2,2.444999999999993,22
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,gutierrez,Mexican,haas,11,90.139,0,0,22,22,0,5,16,84.778,q2,2.778000000000006,24
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,ericsson,Swedish,sauber,12,89.715,0,0,19,0,0,10,19,85.202,q1,3.201999999999998,25
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,jolyon_palmer,British,renault,13,89.779,0,0,18,6,0,9,17,84.903,q1,2.903000000000006,25
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,kevin_magnussen,Danish,renault,14,88.716,6,0,12,6,0,9,15,84.625,q2,2.625,23
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,nasr,Brazilian,sauber,15,89.905,0,0,21,0,0,10,20,85.579,q1,3.578999999999993,23
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,wehrlein,German,manor,16,91.182,0,0,20,0,0,11,21,85.745,q1,3.745000000000005,21
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,haryanto,Indonesian,manor,17,89.402,0,0,23,0,0,11,22,85.939,q1,3.938999999999993,23
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,grosjean,French,haas,18,88.974,22,0,7,22,0,5,14,84.48,q2,2.480000000000004,30
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,alonso,Spanish,mclaren,19,89.75,8,0,11,10,0,7,10,83.981,q3,1.9809999999999943,34
2016,5,catalunya,Spain,41.57,2.26111,2016-05-15 12:00:00,hulkenberg,German,force_india,20,91.81,6,0,13,8,0,8,11,84.203,q2,2.203000000000003,28
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,hamilton,British,mercedes,1,77.939,57,0,3,157,4,1,3,73.942,q3,0.0,31
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,ricciardo,Australian,red_bull,2,78.294,48,0,5,94,1,3,1,73.622,q3,0.0,26
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,perez,Mexican,force_india,3,78.446,8,0,13,14,0,7,8,74.902,q3,9.805000000000009,26
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,vettel,German,ferrari,4,78.005,48,0,4,109,0,2,4,74.552,q3,9.455000000000013,28
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,alonso,Spanish,mclaren,5,79.17,8,0,12,12,0,8,10,75.363,q3,1.7409999999999997,34
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,hulkenberg,German,force_india,6,79.232,6,0,15,14,0,7,5,74.726,q3,9.629000000000003,28
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,rosberg,German,mercedes,7,78.763,100,4,1,157,4,1,2,73.791,q3,0.1689999999999969,30
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,sainz,Spanish,toro_rosso,8,78.519,12,0,11,26,0,5,7,74.749,q3,9.652,21
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,button,British,mclaren,9,79.67,3,0,16,12,0,8,13,75.352,q2,1.730000000000004,36
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,massa,Brazilian,williams,10,79.213,36,0,7,65,0,4,14,75.385,q2,1.7630000000000052,35
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,gutierrez,Mexican,haas,11,79.131,0,0,19,22,0,6,12,75.293,q2,1.6710000000000065,24
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,bottas,Finnish,williams,12,79.223,29,0,8,65,0,4,11,75.273,q2,1.6509999999999962,26
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,grosjean,French,haas,13,80.219,22,0,10,22,0,6,15,75.571,q2,1.948999999999998,30
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,wehrlein,German,manor,14,80.372,0,0,21,0,0,11,20,77.452,q1,3.8299999999999983,21
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,haryanto,Indonesian,manor,15,79.868,0,0,23,0,0,11,19,77.295,q1,3.673000000000002,23
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,ericsson,Swedish,sauber,16,81.342,0,0,20,0,0,10,17,76.299,q1,2.6770000000000067,25
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,max_verstappen,Dutch,red_bull,18,86.563,38,1,6,94,1,3,21,82.467,q1,8.844999999999999,18
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,kevin_magnussen,Danish,renault,19,89.802,6,0,14,6,0,9,16,76.058,q2,2.436000000000007,23
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,kvyat,Russian,toro_rosso,20,97.895,22,0,9,26,0,5,9,75.273,q3,10.176000000000002,22
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,raikkonen,Finnish,ferrari,21,107.149,61,0,2,109,0,2,6,74.732,q3,9.635000000000003,36
2016,6,monaco,Monaco,43.7347,7.42056,2016-05-29 12:00:00,jolyon_palmer,British,renault,22,118.474,0,0,18,6,0,9,18,76.586,q1,2.963999999999998,25
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,hamilton,British,mercedes,1,75.981,82,1,2,188,5,1,1,72.812,q3,0.0,31
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,vettel,German,ferrari,2,76.297,60,0,5,121,0,2,3,72.99,q3,0.1779999999999972,28
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,bottas,Finnish,williams,3,76.938,29,0,8,66,0,4,7,73.67,q3,0.8580000000000041,26
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,max_verstappen,Dutch,red_bull,4,76.319,38,1,6,112,1,3,5,73.414,q3,0.6020000000000039,18
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,rosberg,German,mercedes,5,75.599,106,4,1,188,5,1,2,72.874,q3,0.0619999999999976,30
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,raikkonen,Finnish,ferrari,6,76.919,61,0,4,121,0,2,6,73.579,q3,0.7669999999999959,36
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,ricciardo,Australian,red_bull,7,76.506,66,0,3,112,1,3,4,73.166,q3,0.3539999999999992,26
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,hulkenberg,German,force_india,8,76.604,14,0,14,37,0,5,9,73.952,q3,1.1400000000000006,28
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,sainz,Spanish,toro_rosso,9,76.578,16,0,13,30,0,6,16,81.956,q2,9.144000000000004,21
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,perez,Mexican,force_india,10,76.559,23,0,9,37,0,5,11,74.317,q2,1.5049999999999957,26
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,alonso,Spanish,mclaren,11,77.307,18,0,12,24,0,7,10,74.338,q3,1.5259999999999962,34
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,kvyat,Russian,toro_rosso,12,76.942,22,0,10,30,0,6,13,74.457,q2,1.644999999999996,22
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,gutierrez,Mexican,haas,13,77.728,0,0,18,22,0,8,14,74.571,q2,1.7590000000000003,24
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,grosjean,French,haas,14,77.281,22,0,11,22,0,8,15,74.803,q2,1.991,30
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,ericsson,Swedish,sauber,15,78.1,0,0,20,0,0,10,19,75.635,q1,2.8230000000000075,25
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,wehrlein,German,manor,17,78.282,0,0,21,0,0,11,18,75.599,q1,2.787000000000006,21
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,nasr,Brazilian,sauber,18,77.883,0,0,22,0,0,10,20,76.663,q1,3.850999999999999,23
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,haryanto,Indonesian,manor,19,78.658,0,0,23,0,0,11,21,77.052,q1,4.240000000000009,23
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,massa,Brazilian,williams,20,77.424,37,0,7,66,0,4,8,73.769,q3,0.9570000000000078,35
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,jolyon_palmer,British,renault,21,79.879,0,0,19,6,0,9,17,75.459,q1,2.6470000000000056,25
2016,7,villeneuve,Canada,45.5,-73.5228,2016-06-12 18:00:00,button,British,mclaren,22,79.456,5,0,16,24,0,7,12,74.437,q2,1.625,36
2016,8,baku,Azerbaijan,40.3725,49.8533,2016-06-19 13:00:00,rosberg,German,mercedes,1,106.485,116,4,1,223,6,1,1,102.758,q3,0.0,30
2016,8,baku,Azerbaijan,40.3725,49.8533,2016-06-19 13:00:00,vettel,German,ferrari,2,107.028,78,0,3,147,0,2,4,103.966,q3,1.2079999999999984,28
2016,8,baku,Azerbaijan,40.3725,49.8533,2016-06-19 13:00:00,perez,Mexican,force_india,3,106.99,24,0,9,42,0,5,2,103.515,q3,0.757000000000005,26
